state.id;city;county;postalCode;areaCode
RS;Santa Bárbara do Sul;Santa Bárbara do Sul;98105-393;55
RS;Santa Clara do Sul;Santa Clara do Sul;95859-554;51
RS;Santa Cruz do Sul;Santa Cruz do Sul;99246-353;51
RS;Santa Margarida do Sul;Santa Margarida do Sul;94326-818;55
RS;Santa Maria;Santa Maria;91717-862;84
RS;Santa Maria do Herval;Santa Maria do Herval;94213-563;51
RS;Santa Rosa;Santa Rosa;98131-068;55
RS;Santa Tereza;Santa Tereza;97453-150;54
RS;Santa Vitória do Palmar;Santa Vitória do Palmar;95604-908;53
RS;Santana da Boa Vista;Santana da Boa Vista;95261-971;53
RS;Santiago;Santiago;98670-402;55
RS;Santo Ângelo;Santo Ângelo;99035-078;55
RS;Santo Antônio da Patrulha;Santo Antônio da Patrulha;98662-952;51
RS;Santo Antônio das Missões;Santo Antônio das Missões;99680-997;55
RS;Santo Antônio do Palma;Santo Antônio do Palma;92584-184;54
RS;Santo Antônio do Planalto;Santo Antônio do Planalto;98097-025;54
RS;Santo Augusto;Santo Augusto;95919-334;55
RS;Santo Cristo;Santo Cristo;93394-202;55
RS;Santo Expedito do Sul;Santo Expedito do Sul;92453-041;54
RS;Sapiranga;Sapiranga;95412-945;51
RS;Sapucaia do Sul;Sapucaia do Sul;90594-451;51
RS;Sarandi;Sarandi;98105-311;44
RS;Seberi;Seberi;93820-526;55
RS;Sede Nova;Sede Nova;95775-240;55
RS;Segredo;Segredo;91902-557;51
RS;Selbach;Selbach;99619-945;54
RS;Senador Salgado Filho;Senador Salgado Filho;99513-129;55
RS;Sentinela do Sul;Sentinela do Sul;94073-190;51
RS;Serafina Corrêa;Serafina Corrêa;98075-083;54
RS;Sertão;Sertão;93547-117;54
RS;Sertão Santana;Sertão Santana;97791-801;51
RS;Severiano de Almeida;Severiano de Almeida;91416-360;54
RS;Silveira Martins;Silveira Martins;95147-070;55
RS;Sinimbu;Sinimbu;99517-831;51
RS;Sobradinho;Sobradinho;96668-830;74
RS;Soledade;Soledade;90082-815;83
RS;Tabaí;Tabaí;90105-226;51
RS;Tapejara;Tapejara;95832-169;44
RS;Tapera;Tapera;98974-088;54
RS;Tapes;Tapes;95983-053;51
RS;Taquara;Taquara;90874-198;51
RS;Taquari;Taquari;97269-242;51
RS;Taquaruçu do Sul;Taquaruçu do Sul;95980-755;55
RS;Tavares;Tavares;99234-047;83
RS;Tenente Portela;Tenente Portela;96827-517;55
RS;Terra de Areia;Terra de Areia;96677-767;51
RS;Teutônia;Teutônia;92208-241;51
RS;Tio Hugo;Tio Hugo;90335-782;54
RS;Toropi;Toropi;94199-375;55
RS;Torres;Torres;99774-017;51
RS;Três Arroios;Três Arroios;96284-965;54
RS;Três Cachoeiras;Três Cachoeiras;98315-712;51
RS;Três Coroas;Três Coroas;93504-583;51
RS;Três de Maio;Três de Maio;97431-340;55
RS;Três Forquilhas;Três Forquilhas;96620-767;51
RS;Três Palmeiras;Três Palmeiras;98351-164;54
RS;Três Passos;Três Passos;92792-450;55
RS;Tramandaí;Tramandaí;99351-099;51
RS;Travesseiro;Travesseiro;96999-361;51
RS;Trindade do Sul;Trindade do Sul;94642-399;54
RS;Triunfo;Triunfo;91657-637;83
RS;Tucunduva;Tucunduva;93999-975;55
RS;Tunas;Tunas;99632-056;51
RS;Tupanciretã;Tupanciretã;97769-261;55
RS;Tupandi;Tupandi;94746-033;51
RS;Tuparendi;Tuparendi;98922-050;55
RS;Turuçu;Turuçu;96948-715;53
RS;União da Serra;União da Serra;97083-826;54
RS;Uruguaiana;Uruguaiana;92363-625;55
RS;Vacaria;Vacaria;90308-622;54
RS;Vale do Sol;Vale do Sol;96292-694;51
RS;Vale Real;Vale Real;96525-598;51
RS;Vale Verde;Vale Verde;94029-450;51
RS;Vanini;Vanini;93397-786;54
RS;Venâncio Aires;Venâncio Aires;99847-456;51
RS;Vera Cruz;Vera Cruz;93917-161;71
RS;Veranópolis;Veranópolis;96098-689;54
RS;Vespasiano Correa;Vespasiano Correa;98105-631;51
RS;Viadutos;Viadutos;93353-608;54
RS;Viamão;Viamão;99690-326;51
RS;Vicente Dutra;Vicente Dutra;90673-833;55
RS;Victor Graeff;Victor Graeff;90387-716;54
RS;Vila Flores;Vila Flores;96846-241;54
RS;Vila Lângaro;Vila Lângaro;99835-891;54
RS;Vila Maria;Vila Maria;98215-397;54
RS;Vila Nova do Sul;Vila Nova do Sul;91170-244;55
RS;Vista Alegre;Vista Alegre;94439-688;55
RS;Vista Alegre do Prata;Vista Alegre do Prata;92730-757;54
RS;Vista Gaúcha;Vista Gaúcha;90849-525;55
RS;Xangri-lá;Xangri-lá;94153-843;51
RO;Alta Floresta D'Oeste;Alta Floresta D'Oeste;75876-514;69
RO;Alto Alegre dos Parecis;Alto Alegre dos Parecis;77225-944;69
RO;Alto Paraíso;Alto Paraíso;75663-578;69
RO;Alvorada D'Oeste;Alvorada D'Oeste;77718-988;69
RO;Ariquemes;Ariquemes;79708-721;69
RO;Buritis;Buritis;70380-065;38
RO;Cabixi;Cabixi;72864-727;69
RO;Cacaulândia;Cacaulândia;78596-500;69
RO;Cacoal;Cacoal;73866-783;69
RO;Campo Novo de Rondônia;Campo Novo de Rondônia;74818-356;69
RO;Candeias do Jamari;Candeias do Jamari;74119-750;69
RO;Castanheiras;Castanheiras;78639-849;69
RO;Cerejeiras;Cerejeiras;77632-349;69
RO;Chupinguaia;Chupinguaia;72632-106;69
RO;Colorado do Oeste;Colorado do Oeste;72513-436;69
RO;Corumbiara;Corumbiara;78683-520;69
RO;Costa Marques;Costa Marques;77291-825;69
RO;Cujubim;Cujubim;79168-750;69
RO;Espigão D'Oeste;Espigão D'Oeste;76521-376;69
RO;Governador Jorge Teixeira;Governador Jorge Teixeira;75747-972;69
RO;Guajará-Mirim;Guajará-Mirim;78431-458;69
RO;Itapuã do Oeste;Itapuã do Oeste;76919-009;69
RO;Jaru;Jaru;74751-420;69
RO;Ji-Paraná;Ji-Paraná;72287-467;69
RO;Machadinho D'Oeste;Machadinho D'Oeste;79262-919;69
RO;Ministro Andreazza;Ministro Andreazza;70245-226;69
RO;Mirante da Serra;Mirante da Serra;77630-586;69
RO;Monte Negro;Monte Negro;70590-120;69
RO;Nova Brasilândia D'Oeste;Nova Brasilândia D'Oeste;72068-742;69
RO;Nova Mamoré;Nova Mamoré;79545-832;69
RO;Nova União;Nova União;74406-878;31
RO;Novo Horizonte do Oeste;Novo Horizonte do Oeste;73559-982;69
RO;Ouro Preto do Oeste;Ouro Preto do Oeste;71223-179;69
RO;Parecis;Parecis;74210-869;69
RO;Pimenta Bueno;Pimenta Bueno;74617-982;69
RO;Pimenteiras do Oeste;Pimenteiras do Oeste;75542-949;69
RO;Porto Velho;Porto Velho;73324-068;69
RO;Presidente Médici;Presidente Médici;76342-090;98
RO;Primavera de Rondônia;Primavera de Rondônia;70122-219;69
RO;Rio Crespo;Rio Crespo;76944-523;69
RO;Rolim de Moura;Rolim de Moura;76079-023;69
RO;São Felipe D'Oeste;São Felipe D'Oeste;76147-075;69
RO;São Francisco do Guaporé;São Francisco do Guaporé;71508-241;69
RO;São Miguel do Guaporé;São Miguel do Guaporé;74836-535;69
RO;Santa Luzia D'Oeste;Santa Luzia D'Oeste;78292-050;69
RO;Seringueiras;Seringueiras;79297-842;69
RO;Teixeirópolis;Teixeirópolis;73500-546;69
RO;Theobroma;Theobroma;71820-244;69
RO;Urupá;Urupá;74728-230;69
RO;Vale do Anari;Vale do Anari;73201-976;69
RO;Vale do Paraíso;Vale do Paraíso;70260-687;69
RO;Vilhena;Vilhena;72079-931;69
RR;Alto Alegre;Alto Alegre;63459-382;95
RR;Amajari;Amajari;65070-189;95
RR;Boa Vista;Boa Vista;69143-609;95
RR;Bonfim;Bonfim;62470-895;31
RR;Cantá;Cantá;64818-782;95
RR;Caracaraí;Caracaraí;69288-364;95
RR;Caroebe;Caroebe;60863-422;95
RR;Iracema;Iracema;61759-788;88
RR;Mucajaí;Mucajaí;65951-116;95
RR;Normandia;Normandia;67355-004;95
RR;Pacaraima;Pacaraima;63269-276;95
RR;Rorainópolis;Rorainópolis;62472-845;95
RR;São João da Baliza;São João da Baliza;60719-504;95
RR;São Luiz;São Luiz;61302-863;95
RR;Uiramutã;Uiramutã;68338-952;95
SP;Águas da Prata;Águas da Prata;11662-304;19
SP;Águas de Lindóia;Águas de Lindóia;11091-721;19
SP;Águas de São Pedro;Águas de São Pedro;12353-768;19
SP;Águas de Santa Bárbara;Águas de Santa Bárbara;14687-654;14
SP;Álvares Florence;Álvares Florence;18857-999;17
SP;Álvares Machado;Álvares Machado;15478-669;18
SP;Álvaro de Carvalho;Álvaro de Carvalho;15394-115;14
SP;Óleo;Óleo;14777-382;14
SP;Adamantina;Adamantina;13708-209;18
SP;Adolfo;Adolfo;13563-265;17
SP;Aguaí;Aguaí;14593-240;19
SP;Agudos;Agudos;16599-945;14
SP;Alambari;Alambari;14943-764;15
SP;Alfredo Marcondes;Alfredo Marcondes;16077-024;18
SP;Altair;Altair;10164-082;17
SP;Altinópolis;Altinópolis;12314-435;16
SP;Alto Alegre;Alto Alegre;15303-101;95
SP;Alumínio;Alumínio;18735-492;11
SP;Alvinlândia;Alvinlândia;17530-965;14
SP;Américo Brasiliense;Américo Brasiliense;10694-272;16
SP;Américo de Campos;Américo de Campos;13503-617;17
SP;Americana;Americana;11741-186;19
SP;Amparo;Amparo;12516-619;83
SP;Analândia;Analândia;13641-079;19
SP;Andradina;Andradina;11515-739;18
SP;Angatuba;Angatuba;17934-100;15
SP;Anhembi;Anhembi;15153-722;14
SP;Anhumas;Anhumas;19381-975;18
SP;Aparecida;Aparecida;13547-833;83
SP;Aparecida d'Oeste;Aparecida d'Oeste;19600-902;17
SP;Apiaí;Apiaí;11856-736;15
SP;Araçariguama;Araçariguama;12835-840;11
SP;Araçatuba;Araçatuba;11181-450;18
SP;Araçoiaba da Serra;Araçoiaba da Serra;17811-056;15
SP;Aramina;Aramina;15732-762;16
SP;Arandu;Arandu;17240-886;14
SP;Arapeí;Arapeí;16745-548;12
SP;Araraquara;Araraquara;13504-336;16
SP;Araras;Araras;16248-937;19
SP;Arco-Íris;Arco-Íris;10516-426;14
SP;Arealva;Arealva;14459-433;14
SP;Areiópolis;Areiópolis;18486-849;14
SP;Areias;Areias;17181-039;12
SP;Ariranha;Ariranha;19485-896;17
SP;Artur Nogueira;Artur Nogueira;11910-306;19
SP;Arujá;Arujá;00374-558;11
SP;Aspásia;Aspásia;16667-300;17
SP;Assis;Assis;19039-554;18
SP;Atibaia;Atibaia;12109-277;11
SP;Auriflama;Auriflama;15536-200;17
SP;Avaí;Avaí;16402-268;14
SP;Avanhandava;Avanhandava;19889-376;18
SP;Avaré;Avaré;12891-409;14
SP;Bálsamo;Bálsamo;19547-778;17
SP;Bady Bassitt;Bady Bassitt;11066-223;17
SP;Balbinos;Balbinos;11547-766;14
SP;Bananal;Bananal;14274-698;12
SP;Barão de Antonina;Barão de Antonina;17674-038;15
SP;Barbosa;Barbosa;19434-353;18
SP;Bariri;Bariri;12306-365;14
SP;Barra Bonita;Barra Bonita;17208-565;49
SP;Barra do Chapéu;Barra do Chapéu;15537-185;15
SP;Barra do Turvo;Barra do Turvo;12409-259;15
SP;Barretos;Barretos;10853-586;17
SP;Barrinha;Barrinha;19685-626;16
SP;Barueri;Barueri;06728-091;11
SP;Bastos;Bastos;16691-887;14
SP;Batatais;Batatais;17355-018;16
SP;Bauru;Bauru;12696-862;14
SP;Bebedouro;Bebedouro;10037-054;17
SP;Bento de Abreu;Bento de Abreu;18736-655;18
SP;Bernardino de Campos;Bernardino de Campos;18711-886;14
SP;Bertioga;Bertioga;18886-209;13
SP;Bilac;Bilac;12917-446;18
SP;Birigui;Birigui;11745-298;18
SP;Biritiba-Mirim;Biritiba-Mirim;03434-558;11
SP;Boa Esperança do Sul;Boa Esperança do Sul;19456-777;16
SP;Bocaina;Bocaina;14525-206;89
SP;Bofete;Bofete;17279-316;14
SP;Boituva;Boituva;10593-794;15
SP;Bom Jesus dos Perdões;Bom Jesus dos Perdões;10624-846;11
SP;Bom Sucesso de Itararé;Bom Sucesso de Itararé;14697-984;15
SP;Borá;Borá;16610-646;18
SP;Boracéia;Boracéia;10940-852;14
SP;Borborema;Borborema;10437-138;83
SP;Borebi;Borebi;17437-791;14
SP;Botucatu;Botucatu;10533-322;14
SP;Braúna;Braúna;14617-782;18
SP;Bragança Paulista;Bragança Paulista;15800-146;11
SP;Brejo Alegre;Brejo Alegre;12907-334;18
SP;Brodowski;Brodowski;12763-055;16
SP;Brotas;Brotas;17671-545;14
SP;Buri;Buri;14831-190;15
SP;Buritama;Buritama;12658-503;18
SP;Buritizal;Buritizal;14192-982;16
SP;Cássia dos Coqueiros;Cássia dos Coqueiros;19379-417;16
SP;Cândido Mota;Cândido Mota;14133-988;18
SP;Cândido Rodrigues;Cândido Rodrigues;13296-696;16
SP;Caçapava;Caçapava;19579-037;12
SP;Cabrália Paulista;Cabrália Paulista;15239-216;14
SP;Cabreúva;Cabreúva;14075-020;11
SP;Cachoeira Paulista;Cachoeira Paulista;12152-893;12
SP;Caconde;Caconde;14317-964;19
SP;Cafelândia;Cafelândia;11058-592;45
SP;Caiabu;Caiabu;15467-067;18
SP;Caieiras;Caieiras;07499-583;11
SP;Caiuá;Caiuá;12506-432;18
SP;Cajamar;Cajamar;01383-721;11
SP;Cajati;Cajati;17272-821;13
SP;Cajobi;Cajobi;11660-361;17
SP;Cajuru;Cajuru;11479-124;16
SP;Campina do Monte Alegre;Campina do Monte Alegre;11106-089;15
SP;Campinas;Campinas;13461-693;19
SP;Campo Limpo Paulista;Campo Limpo Paulista;12836-335;11
SP;Campos do Jordão;Campos do Jordão;10846-028;12
SP;Campos Novos Paulista;Campos Novos Paulista;12242-755;14
SP;Cananéia;Cananéia;15912-338;13
SP;Canas;Canas;13820-370;12
SP;Canitar;Canitar;11022-025;14
SP;Capão Bonito;Capão Bonito;14632-134;15
SP;Capela do Alto;Capela do Alto;16613-428;15
SP;Capivari;Capivari;19075-328;19
SP;Caraguatatuba;Caraguatatuba;10118-879;12
SP;Carapicuíba;Carapicuíba;00298-755;11
SP;Cardoso;Cardoso;14838-322;17
SP;Casa Branca;Casa Branca;11827-436;19
SP;Castilho;Castilho;14027-823;18
SP;Catanduva;Catanduva;10149-282;17
SP;Catiguá;Catiguá;14116-870;17
SP;Cedral;Cedral;11412-034;98
SP;Cerqueira César;Cerqueira César;19793-995;14
SP;Cerquilho;Cerquilho;19316-423;15
SP;Cesário Lange;Cesário Lange;10421-989;15
SP;Charqueada;Charqueada;15874-289;19
SP;Chavantes;Chavantes;19244-374;14
SP;Clementina;Clementina;18813-937;18
SP;Colômbia;Colômbia;18176-585;17
SP;Colina;Colina;16273-389;17
SP;Conchal;Conchal;14514-781;19
SP;Conchas;Conchas;12015-264;14
SP;Cordeirópolis;Cordeirópolis;11967-951;19
SP;Coroados;Coroados;16380-725;18
SP;Coronel Macedo;Coronel Macedo;16965-268;14
SP;Corumbataí;Corumbataí;12779-142;19
SP;Cosmópolis;Cosmópolis;15323-570;19
SP;Cosmorama;Cosmorama;11260-179;17
SP;Cotia;Cotia;02726-081;11
SP;Cravinhos;Cravinhos;13402-189;16
SP;Cristais Paulista;Cristais Paulista;18750-052;16
SP;Cruzália;Cruzália;17395-165;18
SP;Cruzeiro;Cruzeiro;14217-246;12
SP;Cubatão;Cubatão;17041-167;13
SP;Cunha;Cunha;17603-547;12
SP;Descalvado;Descalvado;19529-449;19
SP;Diadema;Diadema;09674-109;11
SP;Dirce Reis;Dirce Reis;13855-167;17
SP;Divinolândia;Divinolândia;17283-262;19
SP;Dobrada;Dobrada;16257-383;16
SP;Dois Córregos;Dois Córregos;10660-476;14
SP;Dolcinópolis;Dolcinópolis;11344-109;17
SP;Dourado;Dourado;16140-141;16
SP;Dracena;Dracena;19710-498;18
SP;Duartina;Duartina;14159-171;14
SP;Dumont;Dumont;10247-331;16
SP;Echaporã;Echaporã;10136-078;18
SP;Eldorado;Eldorado;18768-726;67
SP;Elias Fausto;Elias Fausto;13514-644;19
SP;Elisiário;Elisiário;18312-836;17
SP;Embaúba;Embaúba;16034-698;17
SP;Embu;Embu;04086-350;11
SP;Embu-Guaçu;Embu-Guaçu;03455-417;11
SP;Emilianópolis;Emilianópolis;18177-936;18
SP;Engenheiro Coelho;Engenheiro Coelho;13145-211;19
SP;Espírito Santo do Pinhal;Espírito Santo do Pinhal;17421-319;19
SP;Espírito Santo do Turvo;Espírito Santo do Turvo;19966-074;14
SP;Estiva Gerbi;Estiva Gerbi;19193-259;19
SP;Estrela d'Oeste;Estrela d'Oeste;12256-123;17
SP;Estrela do Norte;Estrela do Norte;12416-259;62
SP;Euclides da Cunha Paulista;Euclides da Cunha Paulista;19532-640;18
SP;Fartura;Fartura;13613-623;14
SP;Fernão;Fernão;11308-320;14
SP;Fernandópolis;Fernandópolis;15344-635;17
SP;Fernando Prestes;Fernando Prestes;17672-699;16
SP;Ferraz de Vasconcelos;Ferraz de Vasconcelos;08314-724;11
SP;Flórida Paulista;Flórida Paulista;16047-923;18
SP;Florínia;Florínia;12026-016;18
SP;Flora Rica;Flora Rica;15185-112;18
SP;Floreal;Floreal;17515-461;17
SP;Franca;Franca;13775-281;16
SP;Francisco Morato;Francisco Morato;06019-195;11
SP;Franco da Rocha;Franco da Rocha;00800-660;11
SP;Gália;Gália;15893-765;14
SP;Gabriel Monteiro;Gabriel Monteiro;19962-066;18
SP;Garça;Garça;10536-013;14
SP;Gastão Vidigal;Gastão Vidigal;10973-955;17
SP;Gavião Peixoto;Gavião Peixoto;15299-629;16
SP;General Salgado;General Salgado;16727-896;17
SP;Getulina;Getulina;19825-070;14
SP;Glicério;Glicério;13638-786;18
SP;Guaíra;Guaíra;15152-534;44
SP;Guaiçara;Guaiçara;18150-207;14
SP;Guaimbê;Guaimbê;15518-398;14
SP;Guapiaçu;Guapiaçu;13286-892;17
SP;Guapiara;Guapiara;14565-313;15
SP;Guará;Guará;13465-741;16
SP;Guaraçaí;Guaraçaí;14124-775;18
SP;Guaraci;Guaraci;15331-572;43
SP;Guarani d'Oeste;Guarani d'Oeste;14419-240;17
SP;Guarantã;Guarantã;13465-029;14
SP;Guararapes;Guararapes;11123-076;18
SP;Guararema;Guararema;02831-599;11
SP;Guaratinguetá;Guaratinguetá;17592-853;12
SP;Guareí;Guareí;11485-245;15
SP;Guariba;Guariba;13384-447;16
SP;Guarujá;Guarujá;17014-220;13
SP;Guarulhos;Guarulhos;07716-600;11
SP;Guatapará;Guatapará;12158-644;16
SP;Guzolândia;Guzolândia;14144-792;17
SP;Herculândia;Herculândia;19241-105;14
SP;Holambra;Holambra;13748-520;19
SP;Hortolândia;Hortolândia;19353-544;19
SP;Iacanga;Iacanga;12845-695;14
SP;Iacri;Iacri;17786-062;14
SP;Iaras;Iaras;14271-140;14
SP;Ibaté;Ibaté;14134-306;16
SP;Ibiúna;Ibiúna;17588-161;15
SP;Ibirá;Ibirá;15635-473;17
SP;Ibirarema;Ibirarema;14404-877;14
SP;Ibitinga;Ibitinga;16347-974;16
SP;Icém;Icém;10679-432;17
SP;Iepê;Iepê;16996-023;18
SP;Igaraçu do Tietê;Igaraçu do Tietê;10970-908;14
SP;Igarapava;Igarapava;18662-728;16
SP;Igaratá;Igaratá;10229-366;11
SP;Iguape;Iguape;15135-517;13
SP;Ilha Comprida;Ilha Comprida;14070-354;13
SP;Ilha Solteira;Ilha Solteira;18860-605;18
SP;Ilhabela;Ilhabela;15652-943;12
SP;Inúbia Paulista;Inúbia Paulista;18790-210;18
SP;Indaiatuba;Indaiatuba;19565-569;19
SP;Indiana;Indiana;18147-078;18
SP;Indiaporã;Indiaporã;16327-169;17
SP;Ipaussu;Ipaussu;19852-090;14
SP;Ipeúna;Ipeúna;10731-440;19
SP;Iperó;Iperó;15310-196;15
SP;Ipiguá;Ipiguá;16340-296;17
SP;Iporanga;Iporanga;13861-345;15
SP;Ipuã;Ipuã;19244-612;16
SP;Iracemápolis;Iracemápolis;12092-479;19
SP;Irapuã;Irapuã;16145-887;17
SP;Irapuru;Irapuru;16795-376;18
SP;Itápolis;Itápolis;19096-654;16
SP;Itaí;Itaí;17753-728;14
SP;Itaóca;Itaóca;18602-164;15
SP;Itaberá;Itaberá;14021-332;15
SP;Itajobi;Itajobi;19987-226;17
SP;Itaju;Itaju;16420-828;14
SP;Itanhaém;Itanhaém;16545-319;13
SP;Itapecerica da Serra;Itapecerica da Serra;02795-499;11
SP;Itapetininga;Itapetininga;16049-557;15
SP;Itapeva;Itapeva;11556-852;35
SP;Itapevi;Itapevi;07820-661;11
SP;Itapira;Itapira;11957-863;19
SP;Itapirapuã Paulista;Itapirapuã Paulista;15412-083;15
SP;Itaporanga;Itaporanga;16725-245;83
SP;Itapuí;Itapuí;15086-648;14
SP;Itapura;Itapura;17250-196;18
SP;Itaquaquecetuba;Itaquaquecetuba;08387-859;11
SP;Itararé;Itararé;15198-424;15
SP;Itariri;Itariri;18349-265;13
SP;Itatiba;Itatiba;19999-960;11
SP;Itatinga;Itatinga;15068-407;14
SP;Itirapina;Itirapina;11659-711;19
SP;Itirapuã;Itirapuã;19235-404;16
SP;Itobi;Itobi;15075-695;19
SP;Itu;Itu;11379-911;11
SP;Itupeva;Itupeva;10834-543;11
SP;Ituverava;Ituverava;12096-247;16
SP;Júlio Mesquita;Júlio Mesquita;11763-569;14
SP;Jaú;Jaú;18695-248;14
SP;Jaborandi;Jaborandi;10233-469;77
SP;Jaboticabal;Jaboticabal;12128-297;16
SP;Jacareí;Jacareí;15678-223;12
SP;Jaci;Jaci;11649-241;17
SP;Jacupiranga;Jacupiranga;10563-505;13
SP;Jaguariúna;Jaguariúna;18226-074;19
SP;Jales;Jales;10837-606;17
SP;Jambeiro;Jambeiro;19130-972;12
SP;Jandira;Jandira;08836-905;11
SP;Jardinópolis;Jardinópolis;12449-224;49
SP;Jarinu;Jarinu;10151-439;11
SP;Jeriquara;Jeriquara;14206-101;16
SP;João Ramalho;João Ramalho;10513-960;18
SP;Joanópolis;Joanópolis;18644-572;11
SP;José Bonifácio;José Bonifácio;18241-972;17
SP;Jumirim;Jumirim;11947-763;15
SP;Jundiaí;Jundiaí;15859-559;11
SP;Junqueirópolis;Junqueirópolis;14706-004;18
SP;Juquiá;Juquiá;15480-980;13
SP;Juquitiba;Juquitiba;03193-069;11
SP;Lagoinha;Lagoinha;18940-580;12
SP;Laranjal Paulista;Laranjal Paulista;19034-308;15
SP;Lavínia;Lavínia;10783-116;18
SP;Lavrinhas;Lavrinhas;19736-539;12
SP;Leme;Leme;19054-645;19
SP;Lençóis Paulista;Lençóis Paulista;15161-718;14
SP;Limeira;Limeira;13497-327;19
SP;Lindóia;Lindóia;18005-287;19
SP;Lins;Lins;19680-573;14
SP;Lorena;Lorena;13672-053;12
SP;Lourdes;Lourdes;17161-025;18
SP;Louveira;Louveira;16035-958;19
SP;Luís Antônio;Luís Antônio;14077-071;16
SP;Lucélia;Lucélia;15503-123;18
SP;Lucianópolis;Lucianópolis;11295-889;14
SP;Luiziânia;Luiziânia;14483-646;18
SP;Lupércio;Lupércio;12140-884;14
SP;Lutécia;Lutécia;14414-534;18
SP;Macatuba;Macatuba;18751-943;14
SP;Macaubal;Macaubal;11411-003;17
SP;Macedônia;Macedônia;18500-607;17
SP;Magda;Magda;19095-174;17
SP;Mairinque;Mairinque;13983-317;11
SP;Mairiporã;Mairiporã;09758-847;11
SP;Manduri;Manduri;14941-990;14
SP;Marília;Marília;16377-332;14
SP;Marabá Paulista;Marabá Paulista;13598-137;18
SP;Maracaí;Maracaí;18421-104;18
SP;Marapoama;Marapoama;18013-529;17
SP;Mariápolis;Mariápolis;10104-362;18
SP;Marinópolis;Marinópolis;11518-725;17
SP;Martinópolis;Martinópolis;17934-815;18
SP;Matão;Matão;16495-955;16
SP;Mauá;Mauá;03053-894;11
SP;Mendonça;Mendonça;16461-501;17
SP;Meridiano;Meridiano;19237-301;17
SP;Mesópolis;Mesópolis;15694-374;17
SP;Miguelópolis;Miguelópolis;11340-646;16
SP;Mineiros do Tietê;Mineiros do Tietê;15031-434;14
SP;Mira Estrela;Mira Estrela;16861-060;17
SP;Miracatu;Miracatu;18473-840;13
SP;Mirandópolis;Mirandópolis;18330-290;18
SP;Mirante do Paranapanema;Mirante do Paranapanema;13243-110;18
SP;Mirassolândia;Mirassolândia;10587-788;17
SP;Mirassol;Mirassol;13102-180;17
SP;Mococa;Mococa;17513-226;19
SP;Mogi das Cruzes;Mogi das Cruzes;09207-426;11
SP;Mogi Guaçu;Mogi Guaçu;13034-114;19
SP;Moji Mirim;Moji Mirim;16539-486;11
SP;Mombuca;Mombuca;10983-444;19
SP;Monções;Monções;13602-532;17
SP;Mongaguá;Mongaguá;15247-976;13
SP;Monte Alegre do Sul;Monte Alegre do Sul;10432-468;19
SP;Monte Alto;Monte Alto;14854-452;16
SP;Monte Aprazível;Monte Aprazível;18258-917;17
SP;Monte Azul Paulista;Monte Azul Paulista;18343-824;17
SP;Monte Castelo;Monte Castelo;13787-307;47
SP;Monte Mor;Monte Mor;19807-454;19
SP;Monteiro Lobato;Monteiro Lobato;19878-432;12
SP;Morro Agudo;Morro Agudo;11518-940;16
SP;Morungaba;Morungaba;16082-249;11
SP;Motuca;Motuca;10446-737;16
SP;Murutinga do Sul;Murutinga do Sul;12432-244;18
SP;Nantes;Nantes;12112-953;18
SP;Narandiba;Narandiba;10804-547;18
SP;Natividade da Serra;Natividade da Serra;19885-475;12
SP;Nazaré Paulista;Nazaré Paulista;19369-460;11
SP;Neves Paulista;Neves Paulista;19234-296;17
SP;Nhandeara;Nhandeara;10029-262;17
SP;Nipoã;Nipoã;10215-441;17
SP;Nova Aliança;Nova Aliança;11497-680;17
SP;Nova Campina;Nova Campina;14384-905;15
SP;Nova Canaã Paulista;Nova Canaã Paulista;11402-242;17
SP;Nova Castilho;Nova Castilho;12149-096;17
SP;Nova Europa;Nova Europa;17608-602;16
SP;Nova Granada;Nova Granada;11952-306;17
SP;Nova Guataporanga;Nova Guataporanga;19128-028;18
SP;Nova Independência;Nova Independência;16510-905;18
SP;Nova Luzitânia;Nova Luzitânia;11025-735;17
SP;Nova Odessa;Nova Odessa;19997-262;19
SP;Novais;Novais;13230-722;17
SP;Novo Horizonte;Novo Horizonte;13877-470;77
SP;Nuporanga;Nuporanga;17749-144;16
SP;Ocauçu;Ocauçu;15867-151;14
SP;Olímpia;Olímpia;16178-048;17
SP;Onda Verde;Onda Verde;14395-811;17
SP;Oriente;Oriente;16338-994;14
SP;Orindiúva;Orindiúva;10713-033;17
SP;Orlândia;Orlândia;16110-878;16
SP;Osasco;Osasco;00870-785;11
SP;Oscar Bressane;Oscar Bressane;16856-426;14
SP;Osvaldo Cruz;Osvaldo Cruz;18710-642;18
SP;Ourinhos;Ourinhos;13384-363;14
SP;Ouro Verde;Ouro Verde;16671-897;49
SP;Ouroeste;Ouroeste;13228-924;17
SP;Pacaembu;Pacaembu;12634-927;18
SP;Palestina;Palestina;14841-452;82
SP;Palmares Paulista;Palmares Paulista;11324-657;17
SP;Palmeira d'Oeste;Palmeira d'Oeste;18330-315;17
SP;Palmital;Palmital;19257-603;42
SP;Panorama;Panorama;19389-144;18
SP;Paraíso;Paraíso;17782-266;49
SP;Paraguaçu Paulista;Paraguaçu Paulista;14541-380;18
SP;Paraibuna;Paraibuna;14446-028;12
SP;Paranapanema;Paranapanema;13529-115;14
SP;Paranapuã;Paranapuã;13208-342;17
SP;Parapuã;Parapuã;18273-763;18
SP;Pardinho;Pardinho;11265-790;14
SP;Pariquera-Açu;Pariquera-Açu;18200-131;13
